                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    122,                0.74724,                0.65246,                 1.2253,                0.86567,                0.77405,                0.85885,                0.57418,                 1.1467,                0.72667,                 1.5749,              0.0040105,              0.0040105,              0.0040105
                    123,                0.77531,                0.66101,                 1.2357,                0.83905,                0.81006,                0.86163,                0.57644,                 1.1495,                0.72334,                 1.5655,               0.003961,               0.003961,               0.003961
                    124,                0.74981,                0.65133,                  1.222,                0.85943,                0.80307,                0.85549,                0.57143,                 1.1535,                 0.7289,                 1.5772,              0.0039115,              0.0039115,              0.0039115
                    125,                0.75966,                  0.652,                 1.2249,                 0.8755,                0.78571,                0.86778,                0.58091,                 1.1481,                0.70987,                 1.5738,               0.003862,               0.003862,               0.003862
                    126,                0.75203,                0.64325,                 1.2171,                  0.878,                0.80412,                0.86382,                  0.572,                 1.1621,                0.71925,                 1.5934,              0.0038125,              0.0038125,              0.0038125
                    127,                0.74752,                0.65036,                 1.2209,                0.88622,                0.78771,                0.86418,                0.57878,                 1.1545,                0.73877,                 1.5958,               0.003763,               0.003763,               0.003763
                    128,                0.74946,                0.65211,                 1.2239,                0.89158,                0.78911,                0.85897,                0.57074,                 1.1539,                0.74097,                 1.5691,              0.0037135,              0.0037135,              0.0037135
                    129,                0.75467,                  0.641,                 1.2305,                0.88258,                 0.7919,                0.86747,                 0.5821,                 1.1507,                0.71909,                 1.5731,               0.003664,               0.003664,               0.003664
                    130,                0.73741,                0.62966,                 1.2125,                0.88037,                 0.7914,                0.86731,                0.57244,                 1.1652,                0.74256,                 1.5898,              0.0036145,              0.0036145,              0.0036145
                    131,                0.73937,                0.62469,                  1.207,                0.87056,                 0.7905,                 0.8652,                0.57973,                 1.1588,                0.73259,                 1.5889,               0.003565,               0.003565,               0.003565
                    132,                0.74037,                0.63339,                 1.2132,                0.87697,                 0.7933,                0.86934,                0.57603,                 1.1715,                0.72629,                 1.6094,              0.0035155,              0.0035155,              0.0035155
                    133,                0.73441,                0.62129,                 1.2026,                0.88568,                0.77654,                0.86739,                0.56897,                 1.1644,                0.73877,                 1.6001,               0.003466,               0.003466,               0.003466
                    134,                0.73627,                 0.6288,                 1.2162,                0.87257,                0.78073,                0.86203,                0.56542,                 1.1838,                 0.7556,                 1.6139,              0.0034165,              0.0034165,              0.0034165
                    135,                0.72319,                0.61463,                 1.1975,                0.86063,                0.78485,                0.85693,                0.56793,                 1.1877,                0.74993,                 1.6223,               0.003367,               0.003367,               0.003367
                    136,                0.72163,                0.60987,                 1.1977,                0.88684,                0.78212,                0.86136,                0.57015,                 1.1986,                 0.7289,                 1.6523,              0.0033175,              0.0033175,              0.0033175
                    137,                0.71898,                0.59342,                  1.193,                 0.8959,                0.76117,                0.85909,                0.57071,                 1.1982,                0.76184,                 1.6427,               0.003268,               0.003268,               0.003268
                    138,                0.71437,                0.60229,                 1.1903,                 0.8846,                0.76816,                 0.8609,                0.57487,                 1.1941,                0.73772,                 1.6477,              0.0032185,              0.0032185,              0.0032185
                    139,                0.72617,                0.60122,                 1.1971,                0.87365,                0.78212,                0.85481,                0.57047,                 1.1864,                0.74533,                 1.6304,               0.003169,               0.003169,               0.003169
                    140,                0.72524,                0.60428,                 1.2002,                0.87932,                 0.7933,                0.86275,                0.57439,                 1.1885,                0.73198,                 1.6259,              0.0031195,              0.0031195,              0.0031195
                    141,                0.70759,                0.58907,                 1.1826,                0.88508,                0.78212,                0.85948,                0.57024,                 1.2002,                 0.7478,                 1.6493,                0.00307,                0.00307,                0.00307
                    142,                0.70139,                0.58562,                 1.1774,                0.86176,                 0.7933,                0.85742,                0.56342,                 1.2017,                0.74636,                 1.6546,              0.0030205,              0.0030205,              0.0030205
                    143,                0.70924,                0.58598,                 1.1808,                 0.8724,                0.78771,                 0.8602,                0.56964,                 1.1826,                0.75493,                 1.6302,               0.002971,               0.002971,               0.002971
                    144,                0.70304,                0.58517,                 1.1757,                0.84928,                0.81564,                0.85894,                0.56761,                 1.1753,                0.75101,                 1.6165,              0.0029215,              0.0029215,              0.0029215
